Match Key,Match Name,Match Type,Match Number,Alliance,Team1,Team2,Team3,Score,Adjustpoints,Autotowerpoints,Autotowerrobot1,Autotowerrobot2,Autotowerrobot3,Endgametowerpoints,Endgametowerrobot1,Endgametowerrobot2,Endgametowerrobot3,Energizedachieved,Foulpoints,G206penalty,Hubscore,Majorfoulcount,Minorfoulcount,Penalties,Rp,Superchargedachieved,Totalautopoints,Totalpoints,Totalteleoppoints,Totaltowerpoints,Traversalachieved
2026ilpe_sf11m1,Sf1,Sf,1,Red,frc1736,frc1625,frc4096,206,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 75, 'autoPoints': 75, 'endgameCount': 54, 'endgamePoints': 54, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 2, 'shift2Points': 2, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 74, 'shift4Points': 74, 'teleopCount': 131, 'teleopPoints': 131, 'totalCount': 206, 'totalPoints': 206, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,0.0,False,75.0,206.0,131.0,0.0,False
2026ilpe_sf12m1,Sf1,Sf,1,Blue,frc7417,frc2481,frc1756,483,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 74, 'autoPoints': 74, 'endgameCount': 102, 'endgamePoints': 102, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 161, 'shift2Points': 161, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 106, 'shift4Points': 106, 'teleopCount': 394, 'teleopPoints': 394, 'totalCount': 468, 'totalPoints': 468, 'transitionCount': 25, 'transitionPoints': 25, 'uncounted': 2}",0.0,0.0,None,0.0,False,74.0,483.0,394.0,0.0,False
2026ilpe_sf12m1,Sf1,Sf,1,Red,frc6651,frc4655,frc2861,175,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 25, 'autoPoints': 25, 'endgameCount': 38, 'endgamePoints': 38, 'shift1Count': 59, 'shift1Points': 59, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 52, 'shift3Points': 52, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 150, 'teleopPoints': 150, 'totalCount': 175, 'totalPoints': 175, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 1}",1.0,0.0,None,0.0,False,25.0,175.0,150.0,0.0,False
2026ilpe_sf13m1,Sf1,Sf,1,Blue,frc7417,frc2481,frc1756,350,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 94, 'autoPoints': 94, 'endgameCount': 55, 'endgamePoints': 55, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 100, 'shift2Points': 100, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 94, 'shift4Points': 94, 'teleopCount': 256, 'teleopPoints': 256, 'totalCount': 350, 'totalPoints': 350, 'transitionCount': 7, 'transitionPoints': 7, 'uncounted': 0}",0.0,4.0,None,0.0,False,94.0,350.0,256.0,0.0,False
2026ilpe_sf13m1,Sf1,Sf,1,Red,frc1736,frc1625,frc4096,186,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 52, 'autoPoints': 52, 'endgameCount': 47, 'endgamePoints': 47, 'shift1Count': 32, 'shift1Points': 32, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 35, 'shift3Points': 35, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 114, 'teleopPoints': 114, 'totalCount': 166, 'totalPoints': 166, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,52.0,186.0,114.0,0.0,False
2026ilpe_sf1m1,Sf1,Sf,1,Blue,frc3284,frc6237,frc5442,187,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 18, 'autoPoints': 18, 'endgameCount': 77, 'endgamePoints': 77, 'shift1Count': 46, 'shift1Points': 46, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 46, 'shift3Points': 46, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 169, 'teleopPoints': 169, 'totalCount': 187, 'totalPoints': 187, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 4}",0.0,2.0,None,0.0,False,18.0,187.0,169.0,0.0,False
2026ilpe_sf1m1,Sf1,Sf,1,Red,frc2481,frc7417,frc1756,296,0.0,0.0,None,None,None,0.0,None,None,None,False,10.0,False,"{'autoCount': 105, 'autoPoints': 105, 'endgameCount': 54, 'endgamePoints': 54, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 51, 'shift2Points': 51, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 46, 'shift4Points': 46, 'teleopCount': 181, 'teleopPoints': 181, 'totalCount': 286, 'totalPoints': 286, 'transitionCount': 30, 'transitionPoints': 30, 'uncounted': 1}",0.0,0.0,None,0.0,False,105.0,296.0,181.0,0.0,False
2026ilpe_sf2m1,Sf1,Sf,1,Blue,frc3067,frc8029,frc9082,180,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 44, 'autoPoints': 44, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 59, 'shift2Points': 59, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 42, 'shift4Points': 42, 'teleopCount': 131, 'teleopPoints': 131, 'totalCount': 175, 'totalPoints': 175, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 0}",0.0,0.0,None,0.0,False,44.0,180.0,131.0,0.0,False
2026ilpe_sf2m1,Sf1,Sf,1,Red,frc1736,frc1625,frc4096,257,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 41, 'autoPoints': 41, 'endgameCount': 84, 'endgamePoints': 84, 'shift1Count': 48, 'shift1Points': 48, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 84, 'shift3Points': 84, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 216, 'teleopPoints': 216, 'totalCount': 257, 'totalPoints': 257, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,0.0,False,41.0,257.0,216.0,0.0,False
2026ilpe_sf3m1,Sf1,Sf,1,Blue,frc7848,frc4423,frc8020,104,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 28, 'endgamePoints': 28, 'shift1Count': 11, 'shift1Points': 11, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 29, 'shift3Points': 29, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 69, 'teleopPoints': 69, 'totalCount': 99, 'totalPoints': 99, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 1}",0.0,1.0,None,0.0,False,30.0,104.0,69.0,0.0,False
2026ilpe_sf3m1,Sf1,Sf,1,Red,frc8719,frc2040,frc4143,232,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 73, 'autoPoints': 73, 'endgameCount': 37, 'endgamePoints': 37, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 40, 'shift2Points': 40, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 60, 'shift4Points': 60, 'teleopCount': 154, 'teleopPoints': 154, 'totalCount': 227, 'totalPoints': 227, 'transitionCount': 17, 'transitionPoints': 17, 'uncounted': 5}",0.0,1.0,None,0.0,False,73.0,232.0,154.0,0.0,False
2026ilpe_sf4m1,Sf1,Sf,1,Blue,frc3488,frc4213,frc8096,159,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 28, 'endgamePoints': 28, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 57, 'shift2Points': 57, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 45, 'shift4Points': 45, 'teleopCount': 137, 'teleopPoints': 137, 'totalCount': 159, 'totalPoints': 159, 'transitionCount': 7, 'transitionPoints': 7, 'uncounted': 3}",1.0,0.0,None,0.0,False,22.0,159.0,137.0,0.0,False
2026ilpe_sf4m1,Sf1,Sf,1,Red,frc6651,frc4655,frc2861,212,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 55, 'endgamePoints': 55, 'shift1Count': 48, 'shift1Points': 48, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 70, 'shift3Points': 70, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 175, 'teleopPoints': 175, 'totalCount': 197, 'totalPoints': 197, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 1}",0.0,0.0,None,0.0,False,22.0,212.0,175.0,0.0,False
2026ilpe_sf5m1,Sf1,Sf,1,Blue,frc8029,frc9082,frc3067,55,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 9, 'endgamePoints': 9, 'shift1Count': 8, 'shift1Points': 8, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 7, 'shift3Points': 7, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 28, 'teleopPoints': 28, 'totalCount': 50, 'totalPoints': 50, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 4}",0.0,0.0,None,0.0,False,22.0,55.0,28.0,0.0,False
2026ilpe_sf5m1,Sf1,Sf,1,Red,frc3284,frc6237,frc5442,150,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 34, 'autoPoints': 34, 'endgameCount': 29, 'endgamePoints': 29, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 32, 'shift2Points': 32, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 48, 'shift4Points': 48, 'teleopCount': 116, 'teleopPoints': 116, 'totalCount': 150, 'totalPoints': 150, 'transitionCount': 7, 'transitionPoints': 7, 'uncounted': 0}",0.0,1.0,None,0.0,False,34.0,150.0,116.0,0.0,False
2026ilpe_sf6m1,Sf1,Sf,1,Blue,frc3488,frc8096,frc4213,34,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 0, 'endgamePoints': 0, 'shift1Count': 1, 'shift1Points': 1, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 4, 'shift3Points': 4, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 5, 'teleopPoints': 5, 'totalCount': 29, 'totalPoints': 29, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,24.0,34.0,5.0,0.0,False
2026ilpe_sf6m1,Sf1,Sf,1,Red,frc7848,frc4423,frc8020,119,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 38, 'autoPoints': 38, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 30, 'shift2Points': 30, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 17, 'shift4Points': 17, 'teleopCount': 81, 'teleopPoints': 81, 'totalCount': 119, 'totalPoints': 119, 'transitionCount': 10, 'transitionPoints': 10, 'uncounted': 0}",0.0,1.0,None,0.0,False,38.0,119.0,81.0,0.0,False
2026ilpe_sf7m1,Sf1,Sf,1,Blue,frc1736,frc1625,frc4096,255,0.0,0.0,None,None,None,0.0,None,None,None,False,10.0,False,"{'autoCount': 54, 'autoPoints': 54, 'endgameCount': 51, 'endgamePoints': 51, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 42, 'shift2Points': 42, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 77, 'shift4Points': 77, 'teleopCount': 191, 'teleopPoints': 191, 'totalCount': 245, 'totalPoints': 245, 'transitionCount': 21, 'transitionPoints': 21, 'uncounted': 1}",1.0,1.0,None,0.0,False,54.0,255.0,191.0,0.0,False
2026ilpe_sf7m1,Sf1,Sf,1,Red,frc2481,frc7417,frc1756,136,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 31, 'autoPoints': 31, 'endgameCount': 71, 'endgamePoints': 71, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 14, 'shift3Points': 14, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 85, 'teleopPoints': 85, 'totalCount': 116, 'totalPoints': 116, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,2.0,None,0.0,False,31.0,136.0,85.0,0.0,False
2026ilpe_sf8m1,Sf1,Sf,1,Blue,frc6651,frc4655,frc2861,45,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 18, 'autoPoints': 18, 'endgameCount': 4, 'endgamePoints': 4, 'shift1Count': 16, 'shift1Points': 16, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 5, 'shift3Points': 5, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 27, 'teleopPoints': 27, 'totalCount': 45, 'totalPoints': 45, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 2}",0.0,0.0,None,0.0,False,18.0,45.0,27.0,0.0,False
2026ilpe_sf8m1,Sf1,Sf,1,Red,frc8719,frc2040,frc4143,177,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 34, 'autoPoints': 34, 'endgameCount': 32, 'endgamePoints': 32, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 20, 'shift2Points': 20, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 36, 'shift4Points': 36, 'teleopCount': 143, 'teleopPoints': 143, 'totalCount': 177, 'totalPoints': 177, 'transitionCount': 55, 'transitionPoints': 55, 'uncounted': 1}",0.0,0.0,None,0.0,False,34.0,177.0,143.0,0.0,False
2026ilpe_sf9m1,Sf1,Sf,1,Blue,frc4423,frc7848,frc8020,167,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 27, 'autoPoints': 27, 'endgameCount': 46, 'endgamePoints': 46, 'shift1Count': 31, 'shift1Points': 31, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 46, 'shift3Points': 46, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 125, 'teleopPoints': 125, 'totalCount': 152, 'totalPoints': 152, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,0.0,False,27.0,167.0,125.0,0.0,False
2026ilpe_sf9m1,Sf1,Sf,1,Red,frc2481,frc7417,frc1756,573,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 108, 'autoPoints': 108, 'endgameCount': 126, 'endgamePoints': 126, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 168, 'shift2Points': 168, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 140, 'shift4Points': 140, 'teleopCount': 465, 'teleopPoints': 465, 'totalCount': 573, 'totalPoints': 573, 'transitionCount': 31, 'transitionPoints': 31, 'uncounted': 1}",0.0,3.0,None,0.0,False,108.0,573.0,465.0,0.0,False
2026incol_f1m1,F1,F,1,Blue,frc10434,frc10021,frc5010,211,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 78, 'endgamePoints': 78, 'shift1Count': 48, 'shift1Points': 48, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 46, 'shift3Points': 46, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 182, 'teleopPoints': 182, 'totalCount': 206, 'totalPoints': 206, 'transitionCount': 10, 'transitionPoints': 10, 'uncounted': 1}",0.0,1.0,None,0.0,False,24.0,211.0,182.0,0.0,False
2026incol_f1m1,F1,F,1,Red,frc1024,frc4982,frc7457,361,0.0,15.0,Level1,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 105, 'autoPoints': 105, 'endgameCount': 33, 'endgamePoints': 33, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 91, 'shift2Points': 91, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 72, 'shift4Points': 72, 'teleopCount': 236, 'teleopPoints': 236, 'totalCount': 341, 'totalPoints': 341, 'transitionCount': 40, 'transitionPoints': 40, 'uncounted': 4}",0.0,1.0,None,0.0,False,120.0,361.0,236.0,15.0,False
2026incol_f1m2,F2,F,2,Blue,frc10434,frc10021,frc5010,299,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 35, 'autoPoints': 35, 'endgameCount': 105, 'endgamePoints': 105, 'shift1Count': 68, 'shift1Points': 68, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 91, 'shift3Points': 91, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 264, 'teleopPoints': 264, 'totalCount': 299, 'totalPoints': 299, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 3}",2.0,1.0,None,0.0,False,35.0,299.0,264.0,0.0,False
2026incol_f1m2,F2,F,2,Red,frc1024,frc4982,frc7457,321,0.0,15.0,Level1,None,None,0.0,None,None,None,False,35.0,False,"{'autoCount': 71, 'autoPoints': 71, 'endgameCount': 71, 'endgamePoints': 71, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 56, 'shift2Points': 56, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 73, 'shift4Points': 73, 'teleopCount': 200, 'teleopPoints': 200, 'totalCount': 271, 'totalPoints': 271, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,0.0,False,86.0,321.0,200.0,15.0,False
2026incol_qm1,Qm1,Qm,1,Blue,frc8432,frc1024,frc1018,200,0.0,15.0,None,Level1,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 47, 'autoPoints': 47, 'endgameCount': 37, 'endgamePoints': 37, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 54, 'shift2Points': 54, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 47, 'shift4Points': 47, 'teleopCount': 138, 'teleopPoints': 138, 'totalCount': 185, 'totalPoints': 185, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,4.0,False,62.0,200.0,138.0,15.0,False
2026incol_qm1,Qm1,Qm,1,Red,frc234,frc4982,frc6498,125,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 40, 'shift1Points': 40, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 32, 'shift3Points': 32, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 101, 'teleopPoints': 101, 'totalCount': 125, 'totalPoints': 125, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,0.0,None,1.0,False,24.0,125.0,101.0,0.0,False
2026incol_qm10,Qm10,Qm,10,Blue,frc2171,frc8432,frc9790,38,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 2, 'autoPoints': 2, 'endgameCount': 8, 'endgamePoints': 8, 'shift1Count': 4, 'shift1Points': 4, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 3, 'shift3Points': 3, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 16, 'teleopPoints': 16, 'totalCount': 18, 'totalPoints': 18, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,0.0,False,2.0,38.0,16.0,0.0,False
2026incol_qm10,Qm10,Qm,10,Red,frc10172,frc1018,frc4926,64,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 13, 'autoPoints': 13, 'endgameCount': 17, 'endgamePoints': 17, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 19, 'shift2Points': 19, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 4, 'shift4Points': 4, 'teleopCount': 51, 'teleopPoints': 51, 'totalCount': 64, 'totalPoints': 64, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 0}",1.0,1.0,None,3.0,False,13.0,64.0,51.0,0.0,False
2026incol_qm11,Qm11,Qm,11,Blue,frc4982,frc1720,frc761,91,0.0,0.0,None,None,None,0.0,None,None,None,False,20.0,False,"{'autoCount': 47, 'autoPoints': 47, 'endgameCount': 0, 'endgamePoints': 0, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 6, 'shift2Points': 6, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 18, 'shift4Points': 18, 'teleopCount': 24, 'teleopPoints': 24, 'totalCount': 71, 'totalPoints': 71, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,47.0,91.0,24.0,0.0,False
2026incol_qm11,Qm11,Qm,11,Red,frc868,frc3147,frc9491,109,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 10, 'autoPoints': 10, 'endgameCount': 27, 'endgamePoints': 27, 'shift1Count': 37, 'shift1Points': 37, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 34, 'shift3Points': 34, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 99, 'teleopPoints': 99, 'totalCount': 109, 'totalPoints': 109, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 1}",1.0,1.0,None,4.0,False,10.0,109.0,99.0,0.0,False
2026incol_qm12,Qm12,Qm,12,Blue,frc7657,frc3487,frc1741,30,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 9, 'autoPoints': 9, 'endgameCount': 2, 'endgamePoints': 2, 'shift1Count': 2, 'shift1Points': 2, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 1, 'shift3Points': 1, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 6, 'teleopPoints': 6, 'totalCount': 15, 'totalPoints': 15, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 2}",1.0,0.0,None,0.0,False,9.0,30.0,6.0,0.0,False
2026incol_qm12,Qm12,Qm,12,Red,frc9431,frc10434,frc10021,172,0.0,0.0,None,None,None,10.0,Level1,None,None,True,15.0,False,"{'autoCount': 33, 'autoPoints': 33, 'endgameCount': 38, 'endgamePoints': 38, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 35, 'shift2Points': 35, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 41, 'shift4Points': 41, 'teleopCount': 114, 'teleopPoints': 114, 'totalCount': 147, 'totalPoints': 147, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",1.0,0.0,None,4.0,False,33.0,172.0,124.0,10.0,False
2026incol_qm13,Qm13,Qm,13,Blue,frc1747,frc9071,frc10411,45,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 12, 'autoPoints': 12, 'endgameCount': 11, 'endgamePoints': 11, 'shift1Count': 9, 'shift1Points': 9, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 10, 'shift3Points': 10, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 33, 'teleopPoints': 33, 'totalCount': 45, 'totalPoints': 45, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 1}",0.0,0.0,None,0.0,False,12.0,45.0,33.0,0.0,False
2026incol_qm13,Qm13,Qm,13,Red,frc4580,frc5010,frc234,311,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 32, 'autoPoints': 32, 'endgameCount': 84, 'endgamePoints': 84, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 91, 'shift2Points': 91, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 76, 'shift4Points': 76, 'teleopCount': 279, 'teleopPoints': 279, 'totalCount': 311, 'totalPoints': 311, 'transitionCount': 28, 'transitionPoints': 28, 'uncounted': 0}",0.0,0.0,None,4.0,False,32.0,311.0,279.0,0.0,False
2026incol_qm14,Qm14,Qm,14,Blue,frc4926,frc9790,frc6498,107,0.0,0.0,None,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 10, 'autoPoints': 10, 'endgameCount': 40, 'endgamePoints': 40, 'shift1Count': 21, 'shift1Points': 21, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 8, 'shift3Points': 8, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 82, 'teleopPoints': 82, 'totalCount': 92, 'totalPoints': 92, 'transitionCount': 13, 'transitionPoints': 13, 'uncounted': 5}",0.0,0.0,None,3.0,False,10.0,107.0,82.0,0.0,False
2026incol_qm14,Qm14,Qm,14,Red,frc9119,frc8431,frc6956,60,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 11, 'autoPoints': 11, 'endgameCount': 8, 'endgamePoints': 8, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 16, 'shift2Points': 16, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 20, 'shift4Points': 20, 'teleopCount': 49, 'teleopPoints': 49, 'totalCount': 60, 'totalPoints': 60, 'transitionCount': 5, 'transitionPoints': 5, 'uncounted': 1}",1.0,0.0,None,0.0,False,11.0,60.0,49.0,0.0,False
2026incol_qm15,Qm15,Qm,15,Blue,frc5188,frc1018,frc2171,35,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 10, 'autoPoints': 10, 'endgameCount': 10, 'endgamePoints': 10, 'shift1Count': 1, 'shift1Points': 1, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 11, 'shift3Points': 11, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 25, 'teleopPoints': 25, 'totalCount': 35, 'totalPoints': 35, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 1}",0.0,0.0,None,0.0,False,10.0,35.0,25.0,0.0,False
2026incol_qm15,Qm15,Qm,15,Red,frc45,frc8430,frc3147,70,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 21, 'autoPoints': 21, 'endgameCount': 13, 'endgamePoints': 13, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 17, 'shift2Points': 17, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 19, 'shift4Points': 19, 'teleopCount': 49, 'teleopPoints': 49, 'totalCount': 70, 'totalPoints': 70, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 3}",0.0,0.0,None,3.0,False,21.0,70.0,49.0,0.0,False
2026incol_qm16,Qm16,Qm,16,Blue,frc868,frc8432,frc10021,222,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 53, 'autoPoints': 53, 'endgameCount': 43, 'endgamePoints': 43, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 52, 'shift2Points': 52, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 63, 'shift4Points': 63, 'teleopCount': 169, 'teleopPoints': 169, 'totalCount': 222, 'totalPoints': 222, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 2}",0.0,1.0,None,1.0,False,53.0,222.0,169.0,0.0,False
